filename,labels,type,length,aug_type
W_004\4-26-aug_13_jitter_0.025.npz,W_004,test,77,aug_13_jitter_0.025
W_004\4-26-aug_14_landmark_drop_0.2&time_warp_0.8.npz,W_004,test,61,aug_14_landmark_drop_0.2&time_warp_0.8
W_004\4-27-original.npz,W_004,test,69,original
W_004\4-27-aug_1_rotate_5&time_warp_1.2.npz,W_004,test,82,aug_1_rotate_5&time_warp_1.2
W_004\4-27-aug_2_time_warp_1.2.npz,W_004,test,82,aug_2_time_warp_1.2
W_004\4-27-aug_3_jitter_0.025.npz,W_004,test,69,aug_3_jitter_0.025
W_004\4-27-aug_4_landmark_drop_0.2&rotate_5.npz,W_004,test,69,aug_4_landmark_drop_0.2&rotate_5
W_004\4-27-aug_5_scale_1.2.npz,W_004,test,69,aug_5_scale_1.2
W_004\4-27-aug_6_jitter_0.015&rotate_5.npz,W_004,test,69,aug_6_jitter_0.015&rotate_5
W_004\4-27-aug_7_mirror_None&occlusion_0.05.npz,W_004,test,69,aug_7_mirror_None&occlusion_0.05
W_004\4-27-aug_8_time_warp_0.8.npz,W_004,test,55,aug_8_time_warp_0.8
W_004\4-27-aug_9_landmark_drop_0.2.npz,W_004,test,69,aug_9_landmark_drop_0.2
W_004\4-27-aug_10_rotate_5&occlusion_0.05.npz,W_004,test,69,aug_10_rotate_5&occlusion_0.05
W_004\4-27-aug_11_jitter_0.025&time_reverse_None.npz,W_004,test,69,aug_11_jitter_0.025&time_reverse_None
W_004\4-27-aug_12_time_warp_1.2.npz,W_004,test,82,aug_12_time_warp_1.2
W_004\4-27-aug_13_time_reverse_None&rotate_5.npz,W_004,test,69,aug_13_time_reverse_None&rotate_5
W_004\4-27-aug_14_landmark_drop_0.1&landmark_drop_0.2.npz,W_004,test,69,aug_14_landmark_drop_0.1&landmark_drop_0.2
W_004\4-28-original.npz,W_004,train,71,original
W_004\4-28-aug_1_mirror_None&jitter_0.015.npz,W_004,train,71,aug_1_mirror_None&jitter_0.015
W_004\4-28-aug_2_jitter_0.015.npz,W_004,train,71,aug_2_jitter_0.015
W_004\4-28-aug_3_time_warp_0.8&time_reverse_None.npz,W_004,train,56,aug_3_time_warp_0.8&time_reverse_None
W_004\4-28-aug_4_occlusion_0.1.npz,W_004,train,71,aug_4_occlusion_0.1
W_004\4-28-aug_5_rotate_5.npz,W_004,train,71,aug_5_rotate_5
W_004\4-28-aug_6_landmark_drop_0.1.npz,W_004,train,71,aug_6_landmark_drop_0.1
W_004\4-28-aug_7_occlusion_0.1.npz,W_004,train,71,aug_7_occlusion_0.1
W_004\4-28-aug_8_landmark_drop_0.2.npz,W_004,train,71,aug_8_landmark_drop_0.2
W_004\4-28-aug_9_rotate_-5.npz,W_004,train,71,aug_9_rotate_-5
W_004\4-28-aug_10_scale_0.8.npz,W_004,train,71,aug_10_scale_0.8
W_004\4-28-aug_11_mirror_None.npz,W_004,train,71,aug_11_mirror_None
W_004\4-28-aug_12_time_warp_0.8&rotate_5.npz,W_004,train,56,aug_12_time_warp_0.8&rotate_5
W_004\4-28-aug_13_occlusion_0.05&landmark_drop_0.2.npz,W_004,train,71,aug_13_occlusion_0.05&landmark_drop_0.2
W_004\4-28-aug_14_mirror_None.npz,W_004,train,71,aug_14_mirror_None
W_004\4-29-original.npz,W_004,train,61,original
W_004\4-29-aug_1_rotate_5.npz,W_004,train,61,aug_1_rotate_5
W_004\4-29-aug_2_rotate_-5.npz,W_004,train,61,aug_2_rotate_-5
W_004\4-29-aug_3_occlusion_0.05&jitter_0.025.npz,W_004,train,61,aug_3_occlusion_0.05&jitter_0.025
W_004\4-29-aug_4_time_reverse_None.npz,W_004,train,61,aug_4_time_reverse_None
W_004\4-29-aug_5_landmark_drop_0.2.npz,W_004,train,61,aug_5_landmark_drop_0.2
W_004\4-29-aug_6_occlusion_0.05&occlusion_0.1.npz,W_004,train,61,aug_6_occlusion_0.05&occlusion_0.1
W_004\4-29-aug_7_rotate_-5.npz,W_004,train,61,aug_7_rotate_-5
W_004\4-29-aug_8_jitter_0.025.npz,W_004,train,61,aug_8_jitter_0.025
W_004\4-29-aug_9_occlusion_0.1.npz,W_004,train,61,aug_9_occlusion_0.1
W_004\4-29-aug_10_jitter_0.015&time_reverse_None.npz,W_004,train,61,aug_10_jitter_0.015&time_reverse_None
W_004\4-29-aug_11_landmark_drop_0.1.npz,W_004,train,61,aug_11_landmark_drop_0.1
W_004\4-29-aug_12_time_reverse_None&landmark_drop_0.1.npz,W_004,train,61,aug_12_time_reverse_None&landmark_drop_0.1
W_004\4-29-aug_13_landmark_drop_0.1&landmark_drop_0.2.npz,W_004,train,61,aug_13_landmark_drop_0.1&landmark_drop_0.2
W_004\4-29-aug_14_landmark_drop_0.1.npz,W_004,train,61,aug_14_landmark_drop_0.1
W_004\4-3-original.npz,W_004,val,91,original
W_004\4-3-aug_1_scale_0.8.npz,W_004,val,91,aug_1_scale_0.8
W_004\4-3-aug_2_scale_1.2&rotate_-5.npz,W_004,val,91,aug_2_scale_1.2&rotate_-5
W_004\4-3-aug_3_jitter_0.015&jitter_0.025.npz,W_004,val,91,aug_3_jitter_0.015&jitter_0.025
W_004\4-3-aug_4_jitter_0.015&rotate_5.npz,W_004,val,91,aug_4_jitter_0.015&rotate_5
W_004\4-3-aug_5_landmark_drop_0.2&scale_1.2.npz,W_004,val,91,aug_5_landmark_drop_0.2&scale_1.2
W_004\4-3-aug_6_landmark_drop_0.1.npz,W_004,val,91,aug_6_landmark_drop_0.1
W_004\4-3-aug_7_jitter_0.015.npz,W_004,val,91,aug_7_jitter_0.015
W_004\4-3-aug_8_jitter_0.025.npz,W_004,val,91,aug_8_jitter_0.025
W_004\4-3-aug_9_jitter_0.015&jitter_0.025.npz,W_004,val,91,aug_9_jitter_0.015&jitter_0.025
W_004\4-3-aug_10_time_warp_1.2&rotate_-5.npz,W_004,val,109,aug_10_time_warp_1.2&rotate_-5
W_004\4-3-aug_11_rotate_5&occlusion_0.05.npz,W_004,val,91,aug_11_rotate_5&occlusion_0.05
W_004\4-3-aug_12_occlusion_0.1.npz,W_004,val,91,aug_12_occlusion_0.1
W_004\4-3-aug_13_jitter_0.025.npz,W_004,val,91,aug_13_jitter_0.025
W_004\4-3-aug_14_time_warp_0.8&landmark_drop_0.1.npz,W_004,val,72,aug_14_time_warp_0.8&landmark_drop_0.1
W_004\4-30-original.npz,W_004,val,71,original
W_004\4-30-aug_1_rotate_-5&jitter_0.025.npz,W_004,val,71,aug_1_rotate_-5&jitter_0.025
W_004\4-30-aug_2_mirror_None.npz,W_004,val,71,aug_2_mirror_None
W_004\4-30-aug_3_time_reverse_None&scale_1.2.npz,W_004,val,71,aug_3_time_reverse_None&scale_1.2
W_004\4-30-aug_4_rotate_-5&occlusion_0.05.npz,W_004,val,71,aug_4_rotate_-5&occlusion_0.05
W_004\4-30-aug_5_rotate_-5&jitter_0.015.npz,W_004,val,71,aug_5_rotate_-5&jitter_0.015
W_004\4-30-aug_6_rotate_5.npz,W_004,val,71,aug_6_rotate_5
W_004\4-30-aug_7_occlusion_0.1.npz,W_004,val,71,aug_7_occlusion_0.1
W_004\4-30-aug_8_jitter_0.025&rotate_5.npz,W_004,val,71,aug_8_jitter_0.025&rotate_5
W_004\4-30-aug_9_scale_0.8&jitter_0.025.npz,W_004,val,71,aug_9_scale_0.8&jitter_0.025
W_004\4-30-aug_10_jitter_0.015.npz,W_004,val,71,aug_10_jitter_0.015
W_004\4-30-aug_11_time_warp_1.2.npz,W_004,val,85,aug_11_time_warp_1.2
W_004\4-30-aug_12_rotate_5&time_warp_0.8.npz,W_004,val,56,aug_12_rotate_5&time_warp_0.8
W_004\4-30-aug_13_rotate_5&mirror_None.npz,W_004,val,71,aug_13_rotate_5&mirror_None
W_004\4-30-aug_14_jitter_0.025.npz,W_004,val,71,aug_14_jitter_0.025
W_004\4-4-original.npz,W_004,train,66,original
W_004\4-4-aug_1_landmark_drop_0.2&time_warp_0.8.npz,W_004,train,52,aug_1_landmark_drop_0.2&time_warp_0.8
W_004\4-4-aug_2_time_warp_0.8&rotate_-5.npz,W_004,train,52,aug_2_time_warp_0.8&rotate_-5
W_004\4-4-aug_3_mirror_None&time_warp_1.2.npz,W_004,train,79,aug_3_mirror_None&time_warp_1.2
W_004\4-4-aug_4_time_warp_0.8&landmark_drop_0.2.npz,W_004,train,52,aug_4_time_warp_0.8&landmark_drop_0.2
W_004\4-4-aug_5_landmark_drop_0.1&scale_1.2.npz,W_004,train,66,aug_5_landmark_drop_0.1&scale_1.2
W_004\4-4-aug_6_landmark_drop_0.2&mirror_None.npz,W_004,train,66,aug_6_landmark_drop_0.2&mirror_None
W_004\4-4-aug_7_occlusion_0.05.npz,W_004,train,66,aug_7_occlusion_0.05
W_004\4-4-aug_8_time_warp_0.8.npz,W_004,train,52,aug_8_time_warp_0.8
W_004\4-4-aug_9_landmark_drop_0.2.npz,W_004,train,66,aug_9_landmark_drop_0.2
W_004\4-4-aug_10_jitter_0.025&time_reverse_None.npz,W_004,train,66,aug_10_jitter_0.025&time_reverse_None
W_004\4-4-aug_11_time_warp_1.2.npz,W_004,train,79,aug_11_time_warp_1.2
W_004\4-4-aug_12_rotate_5&rotate_-5.npz,W_004,train,66,aug_12_rotate_5&rotate_-5
W_004\4-4-aug_13_rotate_-5&mirror_None.npz,W_004,train,66,aug_13_rotate_-5&mirror_None
W_004\4-4-aug_14_landmark_drop_0.2.npz,W_004,train,66,aug_14_landmark_drop_0.2
W_004\4-5-original.npz,W_004,train,92,original
W_004\4-5-aug_1_rotate_-5&landmark_drop_0.1.npz,W_004,train,92,aug_1_rotate_-5&landmark_drop_0.1
W_004\4-5-aug_2_time_warp_0.8&jitter_0.015.npz,W_004,train,73,aug_2_time_warp_0.8&jitter_0.015
W_004\4-5-aug_3_landmark_drop_0.2&scale_0.8.npz,W_004,train,92,aug_3_landmark_drop_0.2&scale_0.8
W_004\4-5-aug_4_landmark_drop_0.2&landmark_drop_0.1.npz,W_004,train,92,aug_4_landmark_drop_0.2&landmark_drop_0.1
W_004\4-5-aug_5_scale_0.8.npz,W_004,train,92,aug_5_scale_0.8
W_004\4-5-aug_6_time_reverse_None&landmark_drop_0.2.npz,W_004,train,92,aug_6_time_reverse_None&landmark_drop_0.2
W_004\4-5-aug_7_time_reverse_None.npz,W_004,train,92,aug_7_time_reverse_None
W_004\4-5-aug_8_landmark_drop_0.1.npz,W_004,train,92,aug_8_landmark_drop_0.1
W_004\4-5-aug_9_time_reverse_None.npz,W_004,train,92,aug_9_time_reverse_None
W_004\4-5-aug_10_rotate_-5&rotate_5.npz,W_004,train,92,aug_10_rotate_-5&rotate_5
W_004\4-5-aug_11_jitter_0.025&mirror_None.npz,W_004,train,92,aug_11_jitter_0.025&mirror_None
W_004\4-5-aug_12_scale_0.8&occlusion_0.1.npz,W_004,train,92,aug_12_scale_0.8&occlusion_0.1
W_004\4-5-aug_13_occlusion_0.05.npz,W_004,train,92,aug_13_occlusion_0.05
W_004\4-5-aug_14_time_reverse_None.npz,W_004,train,92,aug_14_time_reverse_None
W_004\4-6-original.npz,W_004,test,38,original
W_004\4-6-aug_1_rotate_-5&time_reverse_None.npz,W_004,test,38,aug_1_rotate_-5&time_reverse_None
W_004\4-6-aug_2_time_warp_1.2.npz,W_004,test,45,aug_2_time_warp_1.2
W_004\4-6-aug_3_rotate_5.npz,W_004,test,38,aug_3_rotate_5
W_004\4-6-aug_4_landmark_drop_0.2.npz,W_004,test,38,aug_4_landmark_drop_0.2
W_004\4-6-aug_5_time_reverse_None.npz,W_004,test,38,aug_5_time_reverse_None
W_004\4-6-aug_6_occlusion_0.1.npz,W_004,test,38,aug_6_occlusion_0.1
W_004\4-6-aug_7_time_warp_0.8.npz,W_004,test,30,aug_7_time_warp_0.8
W_004\4-6-aug_8_jitter_0.025.npz,W_004,test,38,aug_8_jitter_0.025
W_004\4-6-aug_9_jitter_0.025.npz,W_004,test,38,aug_9_jitter_0.025
W_004\4-6-aug_10_scale_0.8&jitter_0.025.npz,W_004,test,38,aug_10_scale_0.8&jitter_0.025
W_004\4-6-aug_11_time_warp_0.8.npz,W_004,test,30,aug_11_time_warp_0.8
W_004\4-6-aug_12_jitter_0.015&scale_0.8.npz,W_004,test,38,aug_12_jitter_0.015&scale_0.8
W_004\4-6-aug_13_jitter_0.025&landmark_drop_0.1.npz,W_004,test,38,aug_13_jitter_0.025&landmark_drop_0.1
W_004\4-6-aug_14_scale_0.8&occlusion_0.1.npz,W_004,test,38,aug_14_scale_0.8&occlusion_0.1
W_004\4-7-original.npz,W_004,test,39,original
W_004\4-7-aug_1_occlusion_0.1&mirror_None.npz,W_004,test,39,aug_1_occlusion_0.1&mirror_None
W_004\4-7-aug_2_rotate_5.npz,W_004,test,39,aug_2_rotate_5
W_004\4-7-aug_3_occlusion_0.1.npz,W_004,test,39,aug_3_occlusion_0.1
W_004\4-7-aug_4_occlusion_0.05&scale_1.2.npz,W_004,test,39,aug_4_occlusion_0.05&scale_1.2
W_004\4-7-aug_5_occlusion_0.1&landmark_drop_0.2.npz,W_004,test,39,aug_5_occlusion_0.1&landmark_drop_0.2
W_004\4-7-aug_6_jitter_0.025&time_warp_0.8.npz,W_004,test,31,aug_6_jitter_0.025&time_warp_0.8
W_004\4-7-aug_7_rotate_5.npz,W_004,test,39,aug_7_rotate_5
W_004\4-7-aug_8_time_reverse_None.npz,W_004,test,39,aug_8_time_reverse_None
W_004\4-7-aug_9_time_reverse_None.npz,W_004,test,39,aug_9_time_reverse_None
W_004\4-7-aug_10_landmark_drop_0.1&jitter_0.025.npz,W_004,test,39,aug_10_landmark_drop_0.1&jitter_0.025
W_004\4-7-aug_11_scale_1.2.npz,W_004,test,39,aug_11_scale_1.2
W_004\4-7-aug_12_landmark_drop_0.1&time_warp_0.8.npz,W_004,test,31,aug_12_landmark_drop_0.1&time_warp_0.8
W_004\4-7-aug_13_occlusion_0.1&time_warp_1.2.npz,W_004,test,46,aug_13_occlusion_0.1&time_warp_1.2
W_004\4-7-aug_14_rotate_-5.npz,W_004,test,39,aug_14_rotate_-5
W_004\4-8-original.npz,W_004,train,65,original
W_004\4-8-aug_1_mirror_None&time_warp_1.2.npz,W_004,train,78,aug_1_mirror_None&time_warp_1.2
W_004\4-8-aug_2_time_reverse_None.npz,W_004,train,65,aug_2_time_reverse_None
W_004\4-8-aug_3_occlusion_0.1&time_warp_0.8.npz,W_004,train,52,aug_3_occlusion_0.1&time_warp_0.8
W_004\4-8-aug_4_time_warp_0.8.npz,W_004,train,52,aug_4_time_warp_0.8
W_004\4-8-aug_5_occlusion_0.1.npz,W_004,train,65,aug_5_occlusion_0.1
W_004\4-8-aug_6_jitter_0.025&occlusion_0.05.npz,W_004,train,65,aug_6_jitter_0.025&occlusion_0.05
W_004\4-8-aug_7_landmark_drop_0.1&rotate_-5.npz,W_004,train,65,aug_7_landmark_drop_0.1&rotate_-5
W_004\4-8-aug_8_jitter_0.025&rotate_-5.npz,W_004,train,65,aug_8_jitter_0.025&rotate_-5
W_004\4-8-aug_9_time_warp_1.2&jitter_0.025.npz,W_004,train,78,aug_9_time_warp_1.2&jitter_0.025
W_004\4-8-aug_10_scale_1.2.npz,W_004,train,65,aug_10_scale_1.2
W_004\4-8-aug_11_time_warp_0.8.npz,W_004,train,52,aug_11_time_warp_0.8
W_004\4-8-aug_12_landmark_drop_0.1&jitter_0.015.npz,W_004,train,65,aug_12_landmark_drop_0.1&jitter_0.015
W_004\4-8-aug_13_scale_1.2&time_reverse_None.npz,W_004,train,65,aug_13_scale_1.2&time_reverse_None
W_004\4-8-aug_14_time_reverse_None&time_warp_1.2.npz,W_004,train,78,aug_14_time_reverse_None&time_warp_1.2
W_004\4-9-original.npz,W_004,train,73,original
W_004\4-9-aug_1_landmark_drop_0.2&occlusion_0.1.npz,W_004,train,73,aug_1_landmark_drop_0.2&occlusion_0.1
W_004\4-9-aug_2_mirror_None&jitter_0.025.npz,W_004,train,73,aug_2_mirror_None&jitter_0.025
W_004\4-9-aug_3_rotate_5&time_reverse_None.npz,W_004,train,73,aug_3_rotate_5&time_reverse_None
W_004\4-9-aug_4_rotate_5&occlusion_0.05.npz,W_004,train,73,aug_4_rotate_5&occlusion_0.05
W_004\4-9-aug_5_time_warp_0.8&landmark_drop_0.1.npz,W_004,train,58,aug_5_time_warp_0.8&landmark_drop_0.1
W_004\4-9-aug_6_rotate_5&occlusion_0.05.npz,W_004,train,73,aug_6_rotate_5&occlusion_0.05
W_004\4-9-aug_7_occlusion_0.05&scale_1.2.npz,W_004,train,73,aug_7_occlusion_0.05&scale_1.2
W_004\4-9-aug_8_occlusion_0.1&time_warp_0.8.npz,W_004,train,58,aug_8_occlusion_0.1&time_warp_0.8
W_004\4-9-aug_9_occlusion_0.1.npz,W_004,train,73,aug_9_occlusion_0.1
W_004\4-9-aug_10_jitter_0.015&occlusion_0.1.npz,W_004,train,73,aug_10_jitter_0.015&occlusion_0.1
W_004\4-9-aug_11_landmark_drop_0.1.npz,W_004,train,73,aug_11_landmark_drop_0.1
W_004\4-9-aug_12_rotate_5.npz,W_004,train,73,aug_12_rotate_5
W_004\4-9-aug_13_time_warp_0.8&time_reverse_None.npz,W_004,train,58,aug_13_time_warp_0.8&time_reverse_None
W_004\4-9-aug_14_rotate_5.npz,W_004,train,73,aug_14_rotate_5
W_005\5-1-original.npz,W_005,train,83,original
W_005\5-1-aug_1_scale_1.2&scale_0.8.npz,W_005,train,83,aug_1_scale_1.2&scale_0.8
W_005\5-1-aug_2_time_reverse_None&scale_1.2.npz,W_005,train,83,aug_2_time_reverse_None&scale_1.2
W_005\5-1-aug_3_landmark_drop_0.2.npz,W_005,train,83,aug_3_landmark_drop_0.2
W_005\5-1-aug_4_time_reverse_None.npz,W_005,train,83,aug_4_time_reverse_None
W_005\5-1-aug_5_time_warp_0.8&landmark_drop_0.2.npz,W_005,train,66,aug_5_time_warp_0.8&landmark_drop_0.2
W_005\5-1-aug_6_time_warp_0.8&landmark_drop_0.2.npz,W_005,train,66,aug_6_time_warp_0.8&landmark_drop_0.2
W_005\5-1-aug_7_time_reverse_None&time_warp_0.8.npz,W_005,train,66,aug_7_time_reverse_None&time_warp_0.8
W_005\5-1-aug_8_scale_0.8.npz,W_005,train,83,aug_8_scale_0.8
W_005\5-1-aug_9_mirror_None.npz,W_005,train,83,aug_9_mirror_None
W_005\5-1-aug_10_time_warp_0.8.npz,W_005,train,66,aug_10_time_warp_0.8
W_005\5-1-aug_11_jitter_0.025.npz,W_005,train,83,aug_11_jitter_0.025
W_005\5-1-aug_12_scale_0.8.npz,W_005,train,83,aug_12_scale_0.8
W_005\5-1-aug_13_scale_0.8&time_warp_0.8.npz,W_005,train,66,aug_13_scale_0.8&time_warp_0.8
W_005\5-1-aug_14_mirror_None.npz,W_005,train,83,aug_14_mirror_None
W_005\5-10-original.npz,W_005,val,85,original
W_005\5-10-aug_1_scale_1.2.npz,W_005,val,85,aug_1_scale_1.2
W_005\5-10-aug_2_time_reverse_None.npz,W_005,val,85,aug_2_time_reverse_None
W_005\5-10-aug_3_rotate_-5.npz,W_005,val,85,aug_3_rotate_-5
W_005\5-10-aug_4_jitter_0.015&mirror_None.npz,W_005,val,85,aug_4_jitter_0.015&mirror_None
W_005\5-10-aug_5_jitter_0.025&occlusion_0.05.npz,W_005,val,85,aug_5_jitter_0.025&occlusion_0.05
W_005\5-10-aug_6_scale_1.2.npz,W_005,val,85,aug_6_scale_1.2
W_005\5-10-aug_7_time_reverse_None&time_warp_1.2.npz,W_005,val,102,aug_7_time_reverse_None&time_warp_1.2
W_005\5-10-aug_8_time_warp_1.2&scale_0.8.npz,W_005,val,102,aug_8_time_warp_1.2&scale_0.8
W_005\5-10-aug_9_occlusion_0.05.npz,W_005,val,85,aug_9_occlusion_0.05
W_005\5-10-aug_10_occlusion_0.1&jitter_0.025.npz,W_005,val,85,aug_10_occlusion_0.1&jitter_0.025
W_005\5-10-aug_11_rotate_-5.npz,W_005,val,85,aug_11_rotate_-5
W_005\5-10-aug_12_time_reverse_None.npz,W_005,val,85,aug_12_time_reverse_None
W_005\5-10-aug_13_scale_0.8&rotate_-5.npz,W_005,val,85,aug_13_scale_0.8&rotate_-5
W_005\5-10-aug_14_jitter_0.015.npz,W_005,val,85,aug_14_jitter_0.015
W_005\5-11-original.npz,W_005,val,86,original
W_005\5-11-aug_1_rotate_5.npz,W_005,val,86,aug_1_rotate_5
W_005\5-11-aug_2_rotate_-5.npz,W_005,val,86,aug_2_rotate_-5
W_005\5-11-aug_3_jitter_0.015.npz,W_005,val,86,aug_3_jitter_0.015
W_005\5-11-aug_4_time_warp_0.8&landmark_drop_0.2.npz,W_005,val,68,aug_4_time_warp_0.8&landmark_drop_0.2
W_005\5-11-aug_5_landmark_drop_0.1&jitter_0.025.npz,W_005,val,86,aug_5_landmark_drop_0.1&jitter_0.025
W_005\5-11-aug_6_scale_0.8.npz,W_005,val,86,aug_6_scale_0.8
W_005\5-11-aug_7_occlusion_0.1.npz,W_005,val,86,aug_7_occlusion_0.1
W_005\5-11-aug_8_jitter_0.025.npz,W_005,val,86,aug_8_jitter_0.025
W_005\5-11-aug_9_jitter_0.015&time_warp_0.8.npz,W_005,val,68,aug_9_jitter_0.015&time_warp_0.8
W_005\5-11-aug_10_jitter_0.025.npz,W_005,val,86,aug_10_jitter_0.025
W_005\5-11-aug_11_time_reverse_None&landmark_drop_0.1.npz,W_005,val,86,aug_11_time_reverse_None&landmark_drop_0.1
W_005\5-11-aug_12_occlusion_0.1&scale_1.2.npz,W_005,val,86,aug_12_occlusion_0.1&scale_1.2
W_005\5-11-aug_13_landmark_drop_0.1.npz,W_005,val,86,aug_13_landmark_drop_0.1
W_005\5-11-aug_14_rotate_-5.npz,W_005,val,86,aug_14_rotate_-5
W_005\5-12-original.npz,W_005,train,91,original
W_005\5-12-aug_1_occlusion_0.1.npz,W_005,train,91,aug_1_occlusion_0.1
W_005\5-12-aug_2_mirror_None&scale_1.2.npz,W_005,train,91,aug_2_mirror_None&scale_1.2
W_005\5-12-aug_3_scale_0.8.npz,W_005,train,91,aug_3_scale_0.8
W_005\5-12-aug_4_jitter_0.025&landmark_drop_0.1.npz,W_005,train,91,aug_4_jitter_0.025&landmark_drop_0.1
W_005\5-12-aug_5_scale_0.8.npz,W_005,train,91,aug_5_scale_0.8
W_005\5-12-aug_6_jitter_0.025.npz,W_005,train,91,aug_6_jitter_0.025
W_005\5-12-aug_7_time_reverse_None.npz,W_005,train,91,aug_7_time_reverse_None
W_005\5-12-aug_8_scale_1.2.npz,W_005,train,91,aug_8_scale_1.2
W_005\5-12-aug_9_landmark_drop_0.1.npz,W_005,train,91,aug_9_landmark_drop_0.1
W_005\5-12-aug_10_time_warp_0.8.npz,W_005,train,72,aug_10_time_warp_0.8
W_005\5-12-aug_11_landmark_drop_0.1.npz,W_005,train,91,aug_11_landmark_drop_0.1
W_005\5-12-aug_12_occlusion_0.1.npz,W_005,train,91,aug_12_occlusion_0.1
W_005\5-12-aug_13_occlusion_0.1&mirror_None.npz,W_005,train,91,aug_13_occlusion_0.1&mirror_None
W_005\5-12-aug_14_occlusion_0.05.npz,W_005,train,91,aug_14_occlusion_0.05
W_005\5-13-original.npz,W_005,test,95,original
W_005\5-13-aug_1_jitter_0.015.npz,W_005,test,95,aug_1_jitter_0.015
W_005\5-13-aug_2_scale_1.2&rotate_-5.npz,W_005,test,95,aug_2_scale_1.2&rotate_-5
W_005\5-13-aug_3_scale_1.2.npz,W_005,test,95,aug_3_scale_1.2
W_005\5-13-aug_4_rotate_-5.npz,W_005,test,95,aug_4_rotate_-5
W_005\5-13-aug_5_time_reverse_None.npz,W_005,test,95,aug_5_time_reverse_None
W_005\5-13-aug_6_jitter_0.025.npz,W_005,test,95,aug_6_jitter_0.025
W_005\5-13-aug_7_jitter_0.025.npz,W_005,test,95,aug_7_jitter_0.025
W_005\5-13-aug_8_jitter_0.015.npz,W_005,test,95,aug_8_jitter_0.015
W_005\5-13-aug_9_occlusion_0.05&jitter_0.025.npz,W_005,test,95,aug_9_occlusion_0.05&jitter_0.025
W_005\5-13-aug_10_jitter_0.025&occlusion_0.05.npz,W_005,test,95,aug_10_jitter_0.025&occlusion_0.05
W_005\5-13-aug_11_landmark_drop_0.2&occlusion_0.1.npz,W_005,test,95,aug_11_landmark_drop_0.2&occlusion_0.1
W_005\5-13-aug_12_occlusion_0.1&rotate_5.npz,W_005,test,95,aug_12_occlusion_0.1&rotate_5
W_005\5-13-aug_13_mirror_None&rotate_-5.npz,W_005,test,95,aug_13_mirror_None&rotate_-5
W_005\5-13-aug_14_time_warp_1.2&time_warp_0.8.npz,W_005,test,91,aug_14_time_warp_1.2&time_warp_0.8
W_005\5-14-original.npz,W_005,train,81,original
W_005\5-14-aug_1_time_warp_0.8&occlusion_0.1.npz,W_005,train,64,aug_1_time_warp_0.8&occlusion_0.1
W_005\5-14-aug_2_jitter_0.015&time_warp_0.8.npz,W_005,train,64,aug_2_jitter_0.015&time_warp_0.8
W_005\5-14-aug_3_scale_1.2&time_warp_1.2.npz,W_005,train,97,aug_3_scale_1.2&time_warp_1.2
W_005\5-14-aug_4_rotate_-5.npz,W_005,train,81,aug_4_rotate_-5
W_005\5-14-aug_5_rotate_5.npz,W_005,train,81,aug_5_rotate_5
W_005\5-14-aug_6_time_reverse_None.npz,W_005,train,81,aug_6_time_reverse_None
W_005\5-14-aug_7_landmark_drop_0.2.npz,W_005,train,81,aug_7_landmark_drop_0.2
W_005\5-14-aug_8_scale_0.8&landmark_drop_0.2.npz,W_005,train,81,aug_8_scale_0.8&landmark_drop_0.2
W_005\5-14-aug_9_rotate_-5.npz,W_005,train,81,aug_9_rotate_-5
W_005\5-14-aug_10_time_warp_0.8.npz,W_005,train,64,aug_10_time_warp_0.8
W_005\5-14-aug_11_jitter_0.015&rotate_-5.npz,W_005,train,81,aug_11_jitter_0.015&rotate_-5
W_005\5-14-aug_12_occlusion_0.05&time_warp_0.8.npz,W_005,train,64,aug_12_occlusion_0.05&time_warp_0.8
W_005\5-14-aug_13_jitter_0.015.npz,W_005,train,81,aug_13_jitter_0.015
W_005\5-14-aug_14_scale_0.8&rotate_-5.npz,W_005,train,81,aug_14_scale_0.8&rotate_-5
W_005\5-15-original.npz,W_005,train,77,original
W_005\5-15-aug_1_scale_0.8.npz,W_005,train,77,aug_1_scale_0.8
W_005\5-15-aug_2_scale_0.8&landmark_drop_0.1.npz,W_005,train,77,aug_2_scale_0.8&landmark_drop_0.1
W_005\5-15-aug_3_scale_1.2.npz,W_005,train,77,aug_3_scale_1.2
W_005\5-15-aug_4_occlusion_0.1&landmark_drop_0.1.npz,W_005,train,77,aug_4_occlusion_0.1&landmark_drop_0.1
W_005\5-15-aug_5_jitter_0.025&scale_1.2.npz,W_005,train,77,aug_5_jitter_0.025&scale_1.2
W_005\5-15-aug_6_mirror_None&scale_1.2.npz,W_005,train,77,aug_6_mirror_None&scale_1.2
W_005\5-15-aug_7_landmark_drop_0.2.npz,W_005,train,77,aug_7_landmark_drop_0.2
W_005\5-15-aug_8_landmark_drop_0.2&jitter_0.015.npz,W_005,train,77,aug_8_landmark_drop_0.2&jitter_0.015
W_005\5-15-aug_9_rotate_5.npz,W_005,train,77,aug_9_rotate_5
W_005\5-15-aug_10_scale_1.2.npz,W_005,train,77,aug_10_scale_1.2
W_005\5-15-aug_11_scale_0.8.npz,W_005,train,77,aug_11_scale_0.8
W_005\5-15-aug_12_time_reverse_None&jitter_0.015.npz,W_005,train,77,aug_12_time_reverse_None&jitter_0.015
W_005\5-15-aug_13_rotate_5&landmark_drop_0.2.npz,W_005,train,77,aug_13_rotate_5&landmark_drop_0.2
